ID Caso;Código DANE de Municipio;Municipio;Departamento;Año;Mes;Día;ID Persona;Sexo;Etnia;Ocupación;Calidad de la Víctima o la Baja;Tipo de Población Vulnerable;Militante Político;Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente;Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente;Situación Actual de la Víctima;Edad;Latitud;Longitud
710647;41359;ISNOS;HUILA;2016;06;14;751249;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);1,92946706;-76,21763745
710648;27361;ISTMINA;CHOCO;2017;10;20;751250;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,153946496;-76,68518032
710649;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;09;25;751251;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);1,391338112;-78,51932414
710652;05665;SAN PEDRO DE URABA;ANTIOQUIA;2018;12;23;762620;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);8,276886664;-76,38057789
710653;19450;MERCADERES;CAUCA;2018;08;25;751254;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,775772495;-77,16584432
710653;19450;MERCADERES;CAUCA;2018;08;25;751255;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);ESTUDIANTE;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);1,775772495;-77,16584432
710654;18753;SAN VICENTE DEL CAGUAN;CAQUETA;2018;02;07;751256;MUJER;;TRABAJO SIN ESPECIFICAR;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,119786131;-74,76734058
710655;54206;CONVENCION;NORTE DE SANTANDER;2019;03;29;751257;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);8,470368933;-73,33720845
710657;52835;SAN ANDRES DE TUMACO;NARIÑO;2017;01;20;763187;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,391338112;-78,51932414
710659;95015;CALAMAR;GUAVIARE;2018;07;01;763025;MUJER;INDÍGENA;ESTUDIANTE;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);1,960108633;-72,655172
710661;18205;CURILLO;CAQUETA;2019;12;31;751265;MUJER;;DESEMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,033473748;-75,91920435
710661;18205;CURILLO;CAQUETA;2019;12;31;751266;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);1,033473748;-75,91920435
710663;86571;PUERTO GUZMAN;PUTUMAYO;2018;07;11;751267;MUJER;INDÍGENA;ESTUDIANTE;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);0,962922439;-76,40852154
710664;91263;EL ENCANTO (ANM);AMAZONAS;2018;08;15;751267;MUJER;INDÍGENA;ESTUDIANTE;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);-1,745555377;-73,20930718
710664;91263;EL ENCANTO (ANM);AMAZONAS;2018;08;15;751268;MUJER;INDÍGENA;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);-1,745555377;-73,20930718
710665;27495;NUQUI;CHOCO;2017;07;17;751269;HOMBRE;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,663839134;-77,30957805
710666;52612;RICAURTE;NARIÑO;2017;08;14;751270;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,212931458;-77,99544487
710666;52612;RICAURTE;NARIÑO;2017;08;14;751271;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;;1,212931458;-77,99544487
710666;52612;RICAURTE;NARIÑO;2017;08;14;751272;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;;1,212931458;-77,99544487
710666;52612;RICAURTE;NARIÑO;2017;08;14;751273;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);1,212931458;-77,99544487
710667;76400;LA UNION;VALLE DEL CAUCA;2017;04;06;751274;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);4,533783288;-76,09960718
710667;76400;LA UNION;VALLE DEL CAUCA;2017;04;06;751275;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);4,533783288;-76,09960718
710668;18753;SAN VICENTE DEL CAGUAN;CAQUETA;2017;09;12;751276;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);2,119786131;-74,76734058
710669;54250;EL TARRA;NORTE DE SANTANDER;2018;03;12;751279;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);8,576771365;-73,09484592
710669;54250;EL TARRA;NORTE DE SANTANDER;2018;03;12;751280;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;;8,576771365;-73,09484592
710671;13670;SAN PABLO;BOLIVAR;2017;09;17;751281;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);7,476720672;-73,92416855
710672;18256;EL PAUJIL;CAQUETA;2018;01;20;751282;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,570373283;-75,32612346
710673;19533;PIAMONTE;CAUCA;2019;11;30;751283;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,029990243;-76,43773542
710674;27425;MEDIO ATRATO;CHOCO;2019;06;05;751284;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);5,994835471;-76,78241422
710675;27430;MEDIO BAUDO;CHOCO;2017;02;25;751285;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);ESTUDIANTE;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);5,110392243;-76,99593075
710676;19001;POPAYAN;CAUCA;2016;03;30;751286;MUJER;;TRABAJO SIN ESPECIFICAR;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);2,482503391;-76,57406468
710677;19513;PADILLA;CAUCA;2017;10;00;751287;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,220853836;-76,31329089
710677;19513;PADILLA;CAUCA;2017;10;00;751288;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);3,220853836;-76,31329089
710678;19513;PADILLA;CAUCA;2020;05;12;751287;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,220853836;-76,31329089
710680;18753;SAN VICENTE DEL CAGUAN;CAQUETA;2019;10;16;751289;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,119786131;-74,76734058
710680;18753;SAN VICENTE DEL CAGUAN;CAQUETA;2019;10;16;751290;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);2,119786131;-74,76734058
710680;18753;SAN VICENTE DEL CAGUAN;CAQUETA;2019;10;16;751291;MUJER;;NO APLICA;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);2,119786131;-74,76734058
710681;52678;SAMANIEGO;NARIÑO;2016;02;14;751292;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,335351879;-77,59445713
710682;76109;BUENAVENTURA;VALLE DEL CAUCA;2018;01;12;751293;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,261041872;-77,25917337
710683;27001;QUIBDO;CHOCO;2019;09;10;751294;MUJER;;EMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,829749942;-76,61877863
710684;52835;SAN ANDRES DE TUMACO;NARIÑO;2021;03;05;751295;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,80711725;-78,76385415
710685;27430;MEDIO BAUDO;CHOCO;2018;11;22;751296;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,15668668;-77,00096353
710686;27025;ALTO BAUDO;CHOCO;2019;09;01;751297;MUJER;INDÍGENA;CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,516309869;-76,97439919
710687;23068;AYAPEL;CORDOBA;2017;02;18;751298;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;PERSONA MAYOR (60 AÑOS O MAS);8,314446629;-75,14629076
710689;47001;SANTA MARTA;MAGDALENA;2016;02;16;751299;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);11,23392186;-74,12787406
710690;18001;FLORENCIA;CAQUETA;2017;06;30;751300;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,61792293;-75,60856043
710691;27001;QUIBDO;CHOCO;2020;02;28;751301;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,829749942;-76,61877863
710692;23068;AYAPEL;CORDOBA;2019;04;08;751302;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);8,314446629;-75,14629076
710693;19050;ARGELIA;CAUCA;2016;05;14;751304;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,256754909;-77,24945028
710694;27001;QUIBDO;CHOCO;2019;04;20;751305;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,80063054;-76,53978823
710695;85250;PAZ DE ARIPORO;CASANARE;2016;05;21;751306;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,88003657;-71,89092396
710696;76364;JAMUNDI;VALLE DEL CAUCA;2018;11;06;751307;MUJER;;ESTUDIANTE;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);3,26227576;-76,54245873
710697;76109;BUENAVENTURA;VALLE DEL CAUCA;2016;03;12;751308;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,875802437;-77,0117402
710697;76109;BUENAVENTURA;VALLE DEL CAUCA;2016;03;12;751309;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,875802437;-77,0117402
710697;76109;BUENAVENTURA;VALLE DEL CAUCA;2016;03;12;751310;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,875802437;-77,0117402
710697;76109;BUENAVENTURA;VALLE DEL CAUCA;2016;03;12;751311;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);3,875802437;-77,0117402
710698;13490;NOROSI;BOLIVAR;2016;05;10;751312;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);8,525980787;-74,03805913
710698;13490;NOROSI;BOLIVAR;2016;05;10;751313;HOMBRE;;MINERO;CIVIL;;;;;VIVA;;8,525980787;-74,03805913
710699;76109;BUENAVENTURA;VALLE DEL CAUCA;2017;05;30;751314;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);ESTUDIANTE;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,875802437;-77,0117402
710700;47170;CHIVOLO;MAGDALENA;2017;02;02;751315;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);10,02684116;-74,62313794
710700;47170;CHIVOLO;MAGDALENA;2017;02;02;751316;HOMBRE;;ESTUDIANTE;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);10,02684116;-74,62313794
710700;47170;CHIVOLO;MAGDALENA;2017;02;02;751317;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);10,02684116;-74,62313794
710702;13442;MARIA LA BAJA;BOLIVAR;2017;04;19;751318;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);10,05162713;-75,26809098
710705;13473;MORALES;BOLIVAR;2013;10;29;762966;MUJER;INDÍGENA;SIN INFORMACIÓN;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);8,276306771;-73,86814048
710707;81001;ARAUCA;ARAUCA;2016;07;16;751322;HOMBRE;;CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);7,077358544;-70,74635031
710708;76109;BUENAVENTURA;VALLE DEL CAUCA;2017;01;01;751323;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);TRABAJADOR(A) SEXUAL;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,875802437;-77,0117402
710709;19418;LOPEZ DE MICAY;CAUCA;2016;12;28;751324;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,846715932;-77,24769154
710710;54051;ARBOLEDAS;NORTE DE SANTANDER;2017;02;25;751325;MUJER;;ESTUDIANTE;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);7,64297044;-72,79887452
710710;54051;ARBOLEDAS;NORTE DE SANTANDER;2017;02;25;751326;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);7,64297044;-72,79887452
710710;54051;ARBOLEDAS;NORTE DE SANTANDER;2017;02;25;751327;HOMBRE;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);7,64297044;-72,79887452
710710;54051;ARBOLEDAS;NORTE DE SANTANDER;2017;02;25;751328;HOMBRE;;ESTUDIANTE;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);7,64297044;-72,79887452
710710;54051;ARBOLEDAS;NORTE DE SANTANDER;2017;02;25;751329;MUJER;;ESTUDIANTE;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);7,64297044;-72,79887452
710710;54051;ARBOLEDAS;NORTE DE SANTANDER;2017;02;25;751330;MUJER;;ESTUDIANTE;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);7,64297044;-72,79887452
710710;54051;ARBOLEDAS;NORTE DE SANTANDER;2017;02;25;751331;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);7,64297044;-72,79887452
710713;27600;RIO QUITO;CHOCO;2018;06;08;751332;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);ECONOMÍA INFORMAL;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,483727751;-76,74101656
710713;27600;RIO QUITO;CHOCO;2018;06;08;751333;MUJER;;ECONOMÍA INFORMAL;CIVIL;;;;;VIVA;;5,483727751;-76,74101656
710714;18753;SAN VICENTE DEL CAGUAN;CAQUETA;2017;05;05;751334;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);2,119786131;-74,76734058
710714;18753;SAN VICENTE DEL CAGUAN;CAQUETA;2017;05;05;751335;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);2,119786131;-74,76734058
710715;54670;SAN CALIXTO;NORTE DE SANTANDER;2020;08;29;751336;MUJER;;CAMPESINO;CIVIL;;;;;VIVA;PERSONA MAYOR (60 AÑOS O MAS);8,40015189;-73,20605269
710717;27001;QUIBDO;CHOCO;2020;04;10;751337;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,829749942;-76,61877863
710719;13688;SANTA ROSA DEL SUR;BOLIVAR;2019;02;24;751338;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);7,962854831;-74,05284001
710720;27361;ISTMINA;CHOCO;2020;11;23;751339;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,153946496;-76,68518032
710720;27361;ISTMINA;CHOCO;2020;11;23;751340;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;;5,153946496;-76,68518032
710721;27361;ISTMINA;CHOCO;2019;07;20;751341;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,153946496;-76,68518032
710723;18756;SOLANO;CAQUETA;2018;05;08;751342;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);0,698977525;-75,25370431
710724;19110;BUENOS AIRES;CAUCA;2019;09;03;751343;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,01542683;-76,64228059
710724;19110;BUENOS AIRES;CAUCA;2019;09;03;751344;HOMBRE;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADOLESCENCIA (12-17 AÑOS);3,01542683;-76,64228059
710724;19110;BUENOS AIRES;CAUCA;2019;09;03;751345;HOMBRE;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);NO APLICA;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);3,01542683;-76,64228059
710725;52678;SAMANIEGO;NARIÑO;2017;06;28;751346;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,335351879;-77,59445713
710726;76109;BUENAVENTURA;VALLE DEL CAUCA;2018;06;28;751347;MUJER;;MINERO;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,998361639;-76,97519277
710727;76109;BUENAVENTURA;VALLE DEL CAUCA;2017;09;18;751348;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);ESTUDIANTE;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);3,331146763;-77,3960558
710728;76109;BUENAVENTURA;VALLE DEL CAUCA;2018;05;25;751349;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,875802437;-77,0117402
710729;50683;SAN JUAN DE ARAMA;META;2018;04;23;751350;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,373727874;-73,87583154
710730;76109;BUENAVENTURA;VALLE DEL CAUCA;2019;08;10;751352;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);COMERCIANTE;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,875802437;-77,0117402
710731;76109;BUENAVENTURA;VALLE DEL CAUCA;2017;06;03;751351;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,875802437;-77,0117402
710733;76109;BUENAVENTURA;VALLE DEL CAUCA;2020;01;01;751353;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,875802437;-77,0117402
710734;41359;ISNOS;HUILA;2016;02;27;751354;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,92946706;-76,21763745
710735;19807;TIMBIO;CAUCA;2019;10;23;751355;MUJER;;CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,349976425;-76,68423879
710736;18150;CARTAGENA DEL CHAIRA;CAQUETA;2018;10;26;751356;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);1,335134955;-74,84719837
710737;13006;ACHI;BOLIVAR;2020;10;03;751357;MUJER;;OTRA ¿CUÁL?;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);8,703472046;-74,5158093
710737;13006;ACHI;BOLIVAR;2020;10;03;751358;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);8,703472046;-74,5158093
710737;13006;ACHI;BOLIVAR;2020;10;03;751359;MUJER;;OTRA ¿CUÁL?;CIVIL;;;;;VIVA;PERSONA MAYOR (60 AÑOS O MAS);8,703472046;-74,5158093
710738;76109;BUENAVENTURA;VALLE DEL CAUCA;2017;06;26;751360;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,875802437;-77,0117402
710739;19517;PAEZ;CAUCA;2016;11;01;751361;MUJER;INDÍGENA;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,57743047;-75,98417905
710740;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;10;06;751362;MUJER;;COMERCIANTE;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);1,391338112;-78,51932414
710740;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;10;06;751363;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);1,391338112;-78,51932414
710740;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;10;06;751364;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);1,391338112;-78,51932414
710740;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;10;06;751365;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);1,391338112;-78,51932414
710740;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;10;06;751366;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);1,391338112;-78,51932414
710741;27425;MEDIO ATRATO;CHOCO;2018;05;15;751367;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,994835471;-76,78241422
710742;27001;QUIBDO;CHOCO;2017;10;11;751368;MUJER;;SEGURIDAD PRIVADA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,692195187;-76,62596936
710743;86568;PUERTO ASIS;PUTUMAYO;2020;11;03;751369;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);0,505046722;-76,49727285
710743;86568;PUERTO ASIS;PUTUMAYO;2020;11;03;751370;HOMBRE;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);0,505046722;-76,49727285
710743;86568;PUERTO ASIS;PUTUMAYO;2020;11;03;751371;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);0,505046722;-76,49727285
710743;86568;PUERTO ASIS;PUTUMAYO;2020;11;03;751372;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);0,505046722;-76,49727285
710744;54003;ABREGO;NORTE DE SANTANDER;2018;12;28;751373;HOMBRE;;COMERCIANTE;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);8,081784141;-73,2217344
710745;27001;QUIBDO;CHOCO;2016;12;10;751374;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);ECONOMÍA INFORMAL;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);5,692195187;-76,62596936
710746;76109;BUENAVENTURA;VALLE DEL CAUCA;2019;02;16;751375;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);DESEMPLEADO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,875802437;-77,0117402
710747;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;07;07;751376;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);1,482820527;-78,65107003
710747;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;07;07;751377;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;PRIMERA INFANCIA (0-5 AÑOS);1,482820527;-78,65107003
710748;44090;DIBULLA;LA GUAJIRA;2018;09;23;751378;MUJER;INDÍGENA;CAMPESINO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);11,21624454;-73,39931595
710749;76109;BUENAVENTURA;VALLE DEL CAUCA;2017;11;22;751379;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);3,875802437;-77,0117402
710750;27001;QUIBDO;CHOCO;2019;01;22;751380;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,829749942;-76,61877863
710750;27001;QUIBDO;CHOCO;2019;01;22;751381;HOMBRE;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;INFANCIA (6-11 AÑOS);5,829749942;-76,61877863
710751;19256;EL TAMBO;CAUCA;2019;04;17;751382;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,45137136;-76,81077225
710752;52835;SAN ANDRES DE TUMACO;NARIÑO;2019;07;01;751383;MUJER;;TRABAJADOR DE FINCA;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);1,80711725;-78,76385415
710753;76109;BUENAVENTURA;VALLE DEL CAUCA;2020;08;10;751384;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);3,875802437;-77,0117402
710754;05790;TARAZA;ANTIOQUIA;2020;11;09;751385;MUJER;;SIN INFORMACIÓN;CIVIL;;;;;VIVA;JUVENTUD (18-28 AÑOS);7,64124088;-75,52280534
710755;27001;QUIBDO;CHOCO;2018;05;25;751386;MUJER;NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A);MINERO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);5,692195187;-76,62596936
710756;19418;LOPEZ DE MICAY;CAUCA;2018;09;11;751387;MUJER;;MINERO;CIVIL;;;;;VIVA;ADULTEZ (29-59 AÑOS);2,846715932;-77,24769154
