ID_Caso,DANE,Municipio,Departamento,Anho,Mes,Dia,ID_Persona,Sexo,Ocupacion,Tipo_Victima,Estado,Edad,Latitud,Longitud
360483,13683,SANTA ROSA,BOLIVAR,1985,12,28,401917,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.4443960805,-75.369831664
360484,85315,SACAMA,CASANARE,1985,12,31,401918,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.0969749204,-72.2502758862
360485,54001,CUCUTA,NORTE DE SANTANDER,1986,1,1,401919,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.9053062946,-72.5082561962
360486,05250,EL BAGRE,ANTIOQUIA,1986,1,1,401920,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),7.5975217942,-74.799097289
360488,05667,SAN RAFAEL,ANTIOQUIA,1986,1,1,401922,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.2937548758,-75.0279838158
360489,18753,SAN VICENTE DEL CAGUAN,CAQUETA,1986,1,1,401923,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.1197861313,-74.7673405755
360490,41530,PALESTINA,HUILA,1986,1,1,401924,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.7234441812,-76.1331223473
360492,50325,MAPIRIPAN,META,1986,1,1,401926,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.8964391368,-72.1356448727
360493,76248,EL CERRITO,VALLE DEL CAUCA,1986,1,1,401927,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),3.6842589413,-76.3117255356
360495,13074,BARRANCO DE LOBA,BOLIVAR,1986,1,1,401929,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),8.9477301581,-74.1052242834
360496,19743,SILVIA,CAUCA,1986,1,1,401930,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.611815645,-76.3795704195
360497,05138,CAÑASGORDAS,ANTIOQUIA,1986,1,1,401931,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.7594776844,-76.032209943
360498,52835,SAN ANDRES DE TUMACO,NARIÑO,1986,1,1,401932,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8071172501,-78.7638541478
360499,19355,INZA,CAUCA,1986,1,1,401933,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.5491829843,-76.0635027215
360500,25885,YACOPI,CUNDINAMARCA,1986,1,1,401934,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.4592903412,-74.3380243467
360501,66594,QUINCHIA,RISARALDA,1986,1,12,401935,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),5.3404456801,-75.7304125955
360502,76001,CALI,VALLE DEL CAUCA,1986,1,13,401936,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.4144143046,-76.5215651508
360503,19256,EL TAMBO,CAUCA,1986,1,19,401937,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.4513713597,-76.8107722487
360504,25398,LA PEÑA,CUNDINAMARCA,1986,1,20,401938,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.2002111469,-74.3930887331
360505,47980,ZONA BANANERA,MAGDALENA,1986,2,1,401939,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.7630268185,-74.140081844
360507,05490,NECOCLI,ANTIOQUIA,1986,2,8,401941,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),8.4261359835,-76.7845744975
360508,13244,EL CARMEN DE BOLIVAR,BOLIVAR,1986,2,9,401942,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7185798645,-75.1212157328
360509,27615,RIOSUCIO,CHOCO,1986,2,10,401943,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.4366315522,-77.1131095942
360510,73043,ANZOATEGUI,TOLIMA,1986,2,20,401944,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),4.6274736184,-75.096450741
360511,05425,MACEO,ANTIOQUIA,1986,2,25,401945,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.5521169129,-74.7871614805
360513,05425,MACEO,ANTIOQUIA,1986,3,10,401947,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.5521169129,-74.7871614805
360514,05665,SAN PEDRO DE URABA,ANTIOQUIA,1986,3,15,401948,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.2768866641,-76.380577886
360515,25823,TOPAIPI,CUNDINAMARCA,1986,3,15,401949,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.3359733498,-74.3026879682
360516,18247,EL DONCELLO,CAQUETA,1986,3,15,401950,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.6798724759,-75.2835628711
360517,23570,PUEBLO NUEVO,CORDOBA,1986,3,17,401951,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.5040032972,-75.5079713776
360518,05893,YONDO,ANTIOQUIA,1986,3,17,401952,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.0039407344,-73.9124579456
360519,86569,PUERTO CAICEDO,PUTUMAYO,1986,4,1,401953,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),0.6848416558,-76.6048323529
360520,85125,HATO COROZAL,CASANARE,1986,4,1,401954,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.1561724433,-71.7649225437
360521,25823,TOPAIPI,CUNDINAMARCA,1986,4,7,401955,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.3359733498,-74.3026879682
360522,05475,MURINDO,ANTIOQUIA,1986,4,10,401956,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.9776918531,-76.8174580606
360523,23807,TIERRALTA,CORDOBA,1986,4,19,401957,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.1703786843,-76.0596965873
360524,20175,CHIMICHAGUA,CESAR,1986,5,1,401958,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.2582714404,-73.8133284455
360525,50711,VISTAHERMOSA,META,1986,5,1,401959,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.1257520996,-73.7511667597
360526,25885,YACOPI,CUNDINAMARCA,1986,5,8,401960,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),5.4592903412,-74.3380243467
360527,15572,PUERTO BOYACA,BOYACA,1986,5,13,401961,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),5.9779349517,-74.5879991859
360528,13688,SANTA ROSA DEL SUR,BOLIVAR,1986,5,13,401962,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.9628548306,-74.0528400072
360529,73675,SAN ANTONIO,TOLIMA,1986,5,15,401963,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),3.912976052,-75.480906706
360530,50590,PUERTO RICO,META,1986,5,18,401964,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.9397436759,-73.2065133275
360531,23555,PLANETA RICA,CORDOBA,1986,5,29,401965,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.4082025621,-75.5832429853
360532,68092,BETULIA,SANTANDER,1986,6,1,401966,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.8995253646,-73.2836691291
360533,05129,CALDAS,ANTIOQUIA,1986,6,1,401967,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.0912969661,-75.6336187219
360534,05837,TURBO,ANTIOQUIA,1986,6,1,401968,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.089116411,-76.7291584376
360535,76606,RESTREPO,VALLE DEL CAUCA,1986,6,1,401969,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.8213483816,-76.5231170353
360536,76606,RESTREPO,VALLE DEL CAUCA,1986,6,2,401970,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),3.8213483816,-76.5231170353
360537,68385,LANDAZURI,SANTANDER,1986,6,20,401971,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.2187486149,-73.8110852764
360538,13549,PINILLOS,BOLIVAR,1986,6,20,401972,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.9154522335,-74.4624035436
360539,52001,PASTO,NARIÑO,1986,6,21,401973,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.2121243652,-77.2785763476
360540,52835,SAN ANDRES DE TUMACO,NARIÑO,1986,7,10,401974,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.8071172501,-78.7638541478
360541,47245,EL BANCO,MAGDALENA,1986,7,15,401975,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.0087330089,-73.9742812074
360542,73616,RIOBLANCO,TOLIMA,1986,8,1,401976,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.5298632299,-75.6443876655
360543,81794,TAME,ARAUCA,1986,8,1,401977,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.4493794856,-71.7586108633
360544,73616,RIOBLANCO,TOLIMA,1986,8,1,401978,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,3.5298632299,-75.6443876655
360545,81736,SARAVENA,ARAUCA,1986,8,10,401979,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.9538595698,-71.8723334257
360546,68689,SAN VICENTE DE CHUCURI,SANTANDER,1986,8,12,401980,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.8803829351,-73.4110239344
360547,25885,YACOPI,CUNDINAMARCA,1986,8,14,401981,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.4592903412,-74.3380243467
360548,05045,APARTADO,ANTIOQUIA,1986,8,14,401982,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.8834174058,-76.6259606537
360549,86569,PUERTO CAICEDO,PUTUMAYO,1986,8,15,401983,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.6848416558,-76.6048323529
360550,47189,CIENAGA,MAGDALENA,1986,8,21,401984,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,11.0066568813,-74.2412861592
360551,05837,TURBO,ANTIOQUIA,1986,8,27,401985,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),8.089116411,-76.7291584376
360552,05837,TURBO,ANTIOQUIA,1986,8,27,401986,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.089116411,-76.7291584376
360553,05172,CHIGORODO,ANTIOQUIA,1986,8,30,401987,MUJER,TRABAJADOR DE FINCA,CIVIL,MUERTA,JUVENTUD (18-28 AÑOS),7.6663004388,-76.6812163995
360554,15480,MUZO,BOYACA,1986,9,12,401988,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.5324628674,-74.1027507754
360555,50400,LEJANIAS,META,1986,9,15,401989,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.5259198448,-74.0240219993
360556,50400,LEJANIAS,META,1986,9,15,401990,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.5259198448,-74.0240219993
360560,05209,CONCORDIA,ANTIOQUIA,1986,9,17,401994,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.0465685735,-75.9075047222
360561,18460,MILAN,CAQUETA,1986,10,1,401995,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.2904272018,-75.506962028
360562,47980,ZONA BANANERA,MAGDALENA,1986,10,1,401996,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.7630268185,-74.140081844
360563,05147,CAREPA,ANTIOQUIA,1986,10,4,401997,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.7551163455,-76.6532103356
360564,25535,PASCA,CUNDINAMARCA,1986,10,10,401998,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.3098544118,-74.3054599341
360565,05490,NECOCLI,ANTIOQUIA,1986,10,21,401999,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),8.4261359835,-76.7845744975
360566,47189,CIENAGA,MAGDALENA,1986,10,28,402000,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,11.0066568813,-74.2412861592
360567,05101,CIUDAD BOLIVAR,ANTIOQUIA,1986,11,1,402001,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.8502732321,-76.021509205
360568,47161,CERRO DE SAN ANTONIO,MAGDALENA,1986,11,9,402002,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.3256594262,-74.8684730007
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402003,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402004,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402005,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402006,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402007,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402008,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402009,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402010,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402011,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402012,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402013,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402014,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402015,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402016,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402017,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360569,13667,SAN MARTIN DE LOBA,BOLIVAR,1986,11,22,402018,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,VIVA,,8.9370908114,-74.0390117481
360585,05837,TURBO,ANTIOQUIA,1986,12,5,402019,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,8.089116411,-76.7291584376
360586,68235,EL CARMEN DE CHUCURI,SANTANDER,1986,12,6,402020,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.6979114506,-73.5112677449
360587,68081,BARRANCABERMEJA,SANTANDER,1987,0,0,402021,HOMBRE,ESTUDIANTE,CIVIL,VIVA,INFANCIA (6-11 AÑOS),7.064963864,-73.8499569753
360589,68655,SABANA DE TORRES,SANTANDER,1987,1,1,402023,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),7.3919119442,-73.4990501608
360590,05045,APARTADO,ANTIOQUIA,1987,1,1,402024,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.8834174058,-76.6259606537
360591,76736,SEVILLA,VALLE DEL CAUCA,1987,1,1,402025,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.2670332735,-75.9309405816
360592,68207,CONCEPCION,SANTANDER,1987,1,1,402026,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.7688365279,-72.6945942537
360594,18150,CARTAGENA DEL CHAIRA,CAQUETA,1987,1,1,402028,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.3351349549,-74.8471983686
360595,13244,EL CARMEN DE BOLIVAR,BOLIVAR,1987,1,1,402029,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.7185798645,-75.1212157328
360596,13442,MARIA LA BAJA,BOLIVAR,1987,1,1,402030,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.9826455171,-75.3007593485
360597,25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,1987,1,1,402031,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.8475759991,-74.6219147166
360599,73873,VILLARRICA,TOLIMA,1987,1,1,402033,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.9367451382,-74.600295547
360600,47001,SANTA MARTA,MAGDALENA,1987,1,1,402034,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),11.2294335041,-74.1908941206
360601,13001,CARTAGENA DE INDIAS,BOLIVAR,1987,1,1,402035,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.3849855226,-75.496431028
360602,13670,SAN PABLO,BOLIVAR,1987,1,8,402036,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.4767206715,-73.924168553
360603,05652,SAN FRANCISCO,ANTIOQUIA,1987,1,15,402037,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.9640791312,-75.1026869656
360604,68235,EL CARMEN DE CHUCURI,SANTANDER,1987,1,18,402038,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.6979114506,-73.5112677449
360605,05842,URAMITA,ANTIOQUIA,1987,1,21,402039,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.8984941111,-76.1734091601
360606,13894,ZAMBRANO,BOLIVAR,1987,1,26,402040,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7469139004,-74.8138396019
360607,52835,SAN ANDRES DE TUMACO,NARIÑO,1987,2,1,402041,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.8071172501,-78.7638541478
360608,86865,VALLE DEL GUAMUEZ,PUTUMAYO,1987,2,10,402042,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),0.4239040926,-76.905968795
360609,81065,ARAUQUITA,ARAUCA,1987,2,15,402043,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.0269814147,-71.426751178
360610,25148,CAPARRAPI,CUNDINAMARCA,1987,3,1,402044,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.3479432948,-74.491119562
360611,19397,LA VEGA,CAUCA,1987,3,15,402045,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),2.0011092235,-76.7788973014
360612,05411,LIBORINA,ANTIOQUIA,1987,3,15,402046,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.6773230534,-75.8128322684
360613,25580,PULI,CUNDINAMARCA,1987,3,16,402047,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.681785104,-74.7144764597
360614,68190,CIMITARRA,SANTANDER,1987,3,16,402048,MUJER,SIN INFORMACIÓN,CIVIL,MUERTA,,6.3206818675,-73.9525821232
360615,05209,CONCORDIA,ANTIOQUIA,1987,3,20,402049,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.0465685735,-75.9075047222
360616,23807,TIERRALTA,CORDOBA,1987,4,6,402050,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,8.1703786843,-76.0596965873
360617,05361,ITUANGO,ANTIOQUIA,1987,4,6,402051,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.17162903,-75.7646731654
360618,05837,TURBO,ANTIOQUIA,1987,4,9,402052,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),8.089116411,-76.7291584376
360619,50400,LEJANIAS,META,1987,4,11,402053,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.5259198448,-74.0240219993
360620,05490,NECOCLI,ANTIOQUIA,1987,4,12,402054,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.4261359835,-76.7845744975
360621,05042,SANTA FE DE ANTIOQUIA,ANTIOQUIA,1987,4,15,402055,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.5565332964,-75.827079071
360622,05604,REMEDIOS,ANTIOQUIA,1987,4,20,402056,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.0260940527,-74.695944258
360623,05001,MEDELLIN,ANTIOQUIA,1987,5,1,402057,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.246715564,-75.581713332
360624,05425,MACEO,ANTIOQUIA,1987,5,10,402058,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.5521169129,-74.7871614805
360625,05837,TURBO,ANTIOQUIA,1987,5,10,402059,MUJER,SIN INFORMACIÓN,CIVIL,MUERTA,,7.9968979535,-76.6322473006
360626,27660,SAN JOSE DEL PALMAR,CHOCO,1987,5,15,402060,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.8975930799,-76.2328488246
360628,27361,ISTMINA,CHOCO,1987,5,20,402062,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.1539464955,-76.6851803224
360629,44874,VILLANUEVA,LA GUAJIRA,1987,5,23,402063,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.6088116901,-72.9776227799
360630,47030,ALGARROBO,MAGDALENA,1987,5,29,402064,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.1880388607,-74.0611324498
360632,18860,VALPARAISO,CAQUETA,1987,6,1,402066,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.1945830321,-75.7065835254
360633,50350,LA MACARENA,META,1987,6,1,402067,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.1782142699,-73.7870688164
360634,81300,FORTUL,ARAUCA,1987,6,1,402068,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.7970757527,-71.7685577959
360635,19130,CAJIBIO,CAUCA,1987,6,8,402069,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.6233382537,-76.570884274
360636,05055,ARGELIA,ANTIOQUIA,1987,6,20,402070,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.7306718788,-75.1417414563
